-5 0.999992
-4.98878 0.999986
-4.97755 0.99998
-4.96633 0.999974
-4.95511 0.999967
-4.94388 0.999961
-4.93266 0.999955
-4.92144 0.999949
-4.91021 0.999943
-4.89899 0.999937
-4.88777 0.999931
-4.87654 0.999925
-4.86532 0.999919
-4.8541 0.999913
-4.84287 0.999908
-4.83165 0.999902
-4.82043 0.999896
-4.8092 0.99989
-4.79798 0.999885
-4.78676 0.999879
-4.77553 0.999874
-4.76431 0.999869
-4.75309 0.999863
-4.74186 0.999858
-4.73064 0.999853
-4.71942 0.999848
-4.70819 0.999843
-4.69697 0.999838
-4.68575 0.999833
-4.67452 0.999829
-4.6633 0.999824
-4.65208 0.99982
-4.64085 0.999816
-4.62963 0.999811
-4.61841 0.999807
-4.60718 0.999803
-4.59596 0.9998
-4.58474 0.999796
-4.57351 0.999793
-4.56229 0.999789
-4.55107 0.999786
-4.53984 0.999783
-4.52862 0.99978
-4.5174 0.999777
-4.50617 0.999775
-4.49495 0.999772
-4.48373 0.99977
-4.4725 0.999768
-4.46128 0.999766
-4.45006 0.999764
-4.43883 0.999763
-4.42761 0.999761
-4.41639 0.99976
-4.40516 0.999759
-4.39394 0.999759
-4.38272 0.999758
-4.37149 0.999758
-4.36027 0.999758
-4.34905 0.999758
-4.33782 0.999758
-4.3266 0.999758
-4.31538 0.999759
-4.30415 0.99976
-4.29293 0.999761
-4.28171 0.999763
-4.27048 0.999765
-4.25926 0.999767
-4.24804 0.999769
-4.23681 0.999771
-4.22559 0.999774
-4.21437 0.999777
-4.20314 0.99978
-4.19192 0.999784
-4.1807 0.999787
-4.16947 0.999791
-4.15825 0.999796
-4.14703 0.9998
-4.1358 0.999805
-4.12458 0.99981
-4.11336 0.999816
-4.10213 0.999822
-4.09091 0.999828
-4.07969 0.999834
-4.06846 0.999841
-4.05724 0.999848
-4.04602 0.999855
-4.03479 0.999863
-4.02357 0.999871
-4.01235 0.999879
-4.00112 0.999888
-3.9899 0.999897
-3.97868 0.999906
-3.96745 0.999916
-3.95623 0.999926
-3.94501 0.999936
-3.93378 0.999947
-3.92256 0.999958
-3.91134 0.999969
-3.90011 0.999981
-3.88889 0.999993
-3.88889 0.999993
-3.87767 1.00001
-3.86644 1.00002
-3.85522 1.00003
-3.844 1.00005
-3.83277 1.00006
-3.82155 1.00007
-3.81033 1.00009
-3.7991 1.0001
-3.78788 1.00012
-3.77666 1.00013
-3.76543 1.00015
-3.75421 1.00016
-3.74299 1.00018
-3.73176 1.00019
-3.72054 1.00021
-3.70932 1.00023
-3.69809 1.00024
-3.68687 1.00026
-3.67565 1.00027
-3.66442 1.00029
-3.6532 1.00031
-3.64198 1.00032
-3.63075 1.00034
-3.61953 1.00035
-3.60831 1.00037
-3.59708 1.00039
-3.58586 1.0004
-3.57464 1.00042
-3.56341 1.00043
-3.55219 1.00045
-3.54097 1.00046
-3.52974 1.00048
-3.51852 1.00049
-3.5073 1.00051
-3.49607 1.00052
-3.48485 1.00053
-3.47363 1.00055
-3.4624 1.00056
-3.45118 1.00057
-3.43996 1.00058
-3.42873 1.0006
-3.41751 1.00061
-3.40629 1.00062
-3.39506 1.00063
-3.38384 1.00064
-3.37262 1.00065
-3.36139 1.00066
-3.35017 1.00067
-3.33895 1.00068
-3.32772 1.00068
-3.3165 1.00069
-3.30528 1.0007
-3.29405 1.0007
-3.28283 1.00071
-3.27161 1.00071
-3.26038 1.00072
-3.24916 1.00072
-3.23794 1.00072
-3.22671 1.00073
-3.21549 1.00073
-3.20427 1.00073
-3.19304 1.00073
-3.18182 1.00073
-3.1706 1.00072
-3.15937 1.00072
-3.14815 1.00072
-3.13693 1.00071
-3.1257 1.00071
-3.11448 1.0007
-3.10326 1.00069
-3.09203 1.00069
-3.08081 1.00068
-3.06959 1.00067
-3.05836 1.00066
-3.04714 1.00064
-3.03592 1.00063
-3.02469 1.00062
-3.01347 1.0006
-3.00225 1.00058
-2.99102 1.00057
-2.9798 1.00055
-2.96858 1.00053
-2.95735 1.00051
-2.94613 1.00049
-2.93491 1.00046
-2.92368 1.00044
-2.91246 1.00041
-2.90124 1.00038
-2.89001 1.00036
-2.87879 1.00033
-2.86757 1.0003
-2.85634 1.00026
-2.84512 1.00023
-2.8339 1.00019
-2.82267 1.00016
-2.81145 1.00012
-2.80023 1.00008
-2.789 1.00004
-2.77778 0.999997
-2.77778 0.999997
-2.76656 0.999953
-2.75533 0.999908
-2.74411 0.999861
-2.73289 0.999814
-2.72166 0.999764
-2.71044 0.999714
-2.69922 0.999663
-2.68799 0.999611
-2.67677 0.999558
-2.66555 0.999504
-2.65432 0.999449
-2.6431 0.999393
-2.63188 0.999337
-2.62065 0.99928
-2.60943 0.999223
-2.59821 0.999166
-2.58698 0.999108
-2.57576 0.999049
-2.56454 0.998991
-2.55331 0.998932
-2.54209 0.998874
-2.53087 0.998815
-2.51964 0.998757
-2.50842 0.998698
-2.4972 0.99864
-2.48597 0.998582
-2.47475 0.998525
-2.46353 0.998468
-2.4523 0.998411
-2.44108 0.998355
-2.42986 0.9983
-2.41863 0.998245
-2.40741 0.998191
-2.39619 0.998138
-2.38496 0.998086
-2.37374 0.998035
-2.36252 0.997986
-2.35129 0.997937
-2.34007 0.997889
-2.32885 0.997843
-2.31762 0.997798
-2.3064 0.997755
-2.29518 0.997713
-2.28395 0.997673
-2.27273 0.997634
-2.26151 0.997597
-2.25028 0.997562
-2.23906 0.997529
-2.22784 0.997498
-2.21661 0.997468
-2.20539 0.997441
-2.19417 0.997416
-2.18294 0.997393
-2.17172 0.997373
-2.1605 0.997355
-2.14927 0.997339
-2.13805 0.997326
-2.12683 0.997315
-2.1156 0.997307
-2.10438 0.997302
-2.09316 0.9973
-2.08193 0.9973
-2.07071 0.997303
-2.05949 0.99731
-2.04826 0.997319
-2.03704 0.997332
-2.02582 0.997348
-2.01459 0.997367
-2.00337 0.99739
-1.99215 0.997416
-1.98092 0.997445
-1.9697 0.997479
-1.95848 0.997515
-1.94725 0.997556
-1.93603 0.9976
-1.92481 0.997649
-1.91358 0.997701
-1.90236 0.997757
-1.89114 0.997817
-1.87991 0.997882
-1.86869 0.99795
-1.85747 0.998023
-1.84624 0.998101
-1.83502 0.998182
-1.8238 0.998269
-1.81257 0.99836
-1.80135 0.998455
-1.79013 0.998556
-1.7789 0.998661
-1.76768 0.998771
-1.75646 0.998886
-1.74523 0.999006
-1.73401 0.999131
-1.72279 0.999261
-1.71156 0.999396
-1.70034 0.999537
-1.68912 0.999683
-1.67789 0.999835
-1.66667 0.999992
-1.66667 0.999992
-1.65545 1.00015
-1.64422 1.00032
-1.633 1.00049
-1.62178 1.00067
-1.61055 1.00085
-1.59933 1.00104
-1.58811 1.00122
-1.57688 1.00141
-1.56566 1.0016
-1.55444 1.00179
-1.54321 1.00198
-1.53199 1.00218
-1.52077 1.00237
-1.50954 1.00256
-1.49832 1.00275
-1.4871 1.00294
-1.47587 1.00313
-1.46465 1.00332
-1.45343 1.0035
-1.4422 1.00368
-1.43098 1.00386
-1.41976 1.00403
-1.40853 1.00419
-1.39731 1.00435
-1.38609 1.00451
-1.37486 1.00466
-1.36364 1.0048
-1.35242 1.00494
-1.34119 1.00506
-1.32997 1.00518
-1.31875 1.00529
-1.30752 1.0054
-1.2963 1.00549
-1.28508 1.00557
-1.27385 1.00564
-1.26263 1.0057
-1.25141 1.00575
-1.24018 1.00579
-1.22896 1.00582
-1.21774 1.00583
-1.20651 1.00583
-1.19529 1.00582
-1.18406 1.00579
-1.17284 1.00574
-1.16162 1.00568
-1.15039 1.00561
-1.13917 1.00552
-1.12795 1.00541
-1.11672 1.00529
-1.1055 1.00515
-1.09428 1.00499
-1.08305 1.00481
-1.07183 1.00462
-1.06061 1.0044
-1.04938 1.00416
-1.03816 1.00391
-1.02694 1.00363
-1.01571 1.00333
-1.00449 1.00301
-0.993268 1.00267
-0.982044 1.0023
-0.970821 1.00191
-0.959597 1.0015
-0.948374 1.00107
-0.937151 1.0006
-0.925927 1.00012
-0.914704 0.999607
-0.903481 0.99907
-0.892257 0.998506
-0.881034 0.997915
-0.86981 0.997296
-0.858587 0.99665
-0.847364 0.995975
-0.83614 0.995271
-0.824917 0.994539
-0.813694 0.993776
-0.80247 0.992983
-0.791247 0.992159
-0.780023 0.991304
-0.7688 0.990418
-0.757577 0.989499
-0.746353 0.988547
-0.73513 0.987563
-0.723907 0.986545
-0.712683 0.985493
-0.70146 0.984406
-0.690236 0.983284
-0.679013 0.982127
-0.66779 0.980934
-0.656566 0.979705
-0.645343 0.978439
-0.63412 0.977135
-0.622896 0.975793
-0.611673 0.974414
-0.600449 0.972995
-0.589226 0.971537
-0.578003 0.97004
-0.566779 0.968502
-0.555556 0.966924
-0.555556 0.966924
-0.544333 0.965305
-0.533109 0.963645
-0.521886 0.961947
-0.510663 0.96021
-0.499439 0.958435
-0.488216 0.956624
-0.476993 0.954777
-0.465769 0.952895
-0.454546 0.95098
-0.443322 0.949031
-0.432099 0.947051
-0.420876 0.945039
-0.409652 0.942997
-0.398429 0.940926
-0.387206 0.938826
-0.375982 0.936699
-0.364759 0.934545
-0.353536 0.932365
-0.342312 0.930161
-0.331089 0.927932
-0.319866 0.925681
-0.308642 0.923408
-0.297419 0.921113
-0.286196 0.918798
-0.274972 0.916464
-0.263749 0.914111
-0.252525 0.911741
-0.241302 0.909354
-0.230079 0.906951
-0.218855 0.904534
-0.207632 0.902102
-0.196409 0.899658
-0.185185 0.897201
-0.173962 0.894733
-0.162739 0.892255
-0.151515 0.889768
-0.140292 0.887272
-0.129069 0.884768
-0.117845 0.882258
-0.106622 0.879742
-0.0953985 0.877221
-0.0841752 0.874696
-0.0729518 0.872168
-0.0617284 0.869638
-0.0505051 0.867106
-0.0392817 0.864575
-0.0280584 0.862044
-0.016835 0.859514
-0.00561168 0.856987
0.00561168 0.854463
0.016835 0.851943
0.0280584 0.849428
0.0392817 0.846919
0.0505051 0.844418
0.0617284 0.841924
0.0729518 0.839438
0.0841752 0.836963
0.0953985 0.834498
0.106622 0.832044
0.117845 0.829603
0.129069 0.827175
0.140292 0.824761
0.151515 0.822362
0.162739 0.819979
0.173962 0.817613
0.185185 0.815265
0.196409 0.812936
0.207632 0.810626
0.218855 0.808336
0.230079 0.806068
0.241302 0.803823
0.252525 0.8016
0.263749 0.799402
0.274972 0.797229
0.286196 0.795081
0.297419 0.792961
0.308642 0.790868
0.319866 0.788804
0.331089 0.78677
0.342312 0.784766
0.353536 0.782793
0.364759 0.780853
0.375982 0.778946
0.387206 0.777072
0.398429 0.775234
0.409652 0.773432
0.420876 0.771667
0.432099 0.769939
0.443322 0.76825
0.454546 0.766601
0.465769 0.764992
0.476993 0.763424
0.488216 0.761899
0.499439 0.760417
0.510663 0.758979
0.521886 0.757586
0.533109 0.756238
0.544333 0.754938
0.555556 0.753685
0.555556 0.753685
0.566779 0.752481
0.578003 0.751324
0.589226 0.750215
0.600449 0.749152
0.611673 0.748136
0.622896 0.747164
0.63412 0.746238
0.645343 0.745355
0.656566 0.744516
0.66779 0.743719
0.679013 0.742964
0.690236 0.742251
0.70146 0.741578
0.712683 0.740946
0.723907 0.740353
0.73513 0.739798
0.746353 0.739282
0.757577 0.738803
0.7688 0.738361
0.780023 0.737955
0.791247 0.737585
0.80247 0.737249
0.813694 0.736947
0.824917 0.736679
0.83614 0.736444
0.847364 0.73624
0.858587 0.736069
0.86981 0.735928
0.881034 0.735817
0.892257 0.735736
0.903481 0.735684
0.914704 0.73566
0.925927 0.735663
0.937151 0.735694
0.948374 0.73575
0.959597 0.735832
0.970821 0.73594
0.982044 0.736071
0.993268 0.736226
1.00449 0.736404
1.01571 0.736604
1.02694 0.736826
1.03816 0.737069
1.04938 0.737332
1.06061 0.737615
1.07183 0.737917
1.08305 0.738237
1.09428 0.738575
1.1055 0.73893
1.11672 0.739301
1.12795 0.739688
1.13917 0.74009
1.15039 0.740507
1.16162 0.740937
1.17284 0.74138
1.18406 0.741836
1.19529 0.742304
1.20651 0.742782
1.21774 0.743271
1.22896 0.74377
1.24018 0.744278
1.25141 0.744795
1.26263 0.745319
1.27385 0.745851
1.28508 0.746389
1.2963 0.746932
1.30752 0.747482
1.31875 0.748035
1.32997 0.748593
1.34119 0.749153
1.35242 0.749717
1.36364 0.750282
1.37486 0.750848
1.38609 0.751415
1.39731 0.751982
1.40853 0.752548
1.41976 0.753113
1.43098 0.753676
1.4422 0.754236
1.45343 0.754793
1.46465 0.755345
1.47587 0.755893
1.4871 0.756436
1.49832 0.756973
1.50954 0.757503
1.52077 0.758026
1.53199 0.75854
1.54321 0.759047
